0.00933849152846476	0.000878369400544379	9.99963985149122e-05	1.23094771579818e-05	1.66626825007045e-06	2.38490769785226e-07	3.60045307884551e-08	5.63952560111469e-09	9.13093210282367e-10	1.51565151562883e-10	2.57128877969981e-11	4.43752971303321e-12	7.77213165160437e-13	1.37753287665537e-13	2.46665605138796e-14	4.44408399753223e-15	8.03595927162601e-16	1.41349683854184e-16	1.71261127255104e-17	-1.79007291544789e-18	1.04784306634868e-18	-2.60422597279159e-19	-3.20986463416203e-18	2.85957259733047e-20	6.76959930502155e-18	2.19976999143449e-18	-5.08652353575894e-18	-2.36670863790223e-18	5.66467560183303e-18	4.39984377056719e-18	-1.89785513725435e-18	-5.15227693281141e-18	0.0833503815546635	0.00212211902764288	0.000159000825515690	1.05305976274575e-05	1.22395900309153e-06	1.24512087725696e-07	1.69607745659873e-08	2.14209222511181e-09	3.17310965865349e-10	4.53293597062101e-11	7.09741992519681e-12	1.09435055104817e-12	1.78210887210333e-13	2.89113529706250e-14	4.79950610890997e-15	8.21397828930917e-16	1.10311974028256e-16	2.22953880713575e-17	2.06314130620324e-17	2.32468251353683e-18	1.97938506342553e-17	3.27384092384601e-18	1.30327701195131e-17	2.77246214499102e-18	5.72130806795865e-18	2.42100028605549e-18	3.69127373497478e-18	1.52497172940688e-18	8.02380282746307e-19	-4.58786923355598e-21	4.84868217832088e-19	7.35582155684863e-19	0.00652880101040442	-0.000153825191123315	2.20594865650128e-05	-9.95627734192272e-07	1.75329630021062e-07	-8.63559991964986e-09	2.03631472638583e-09	-8.55286583522289e-11	3.00483566575723e-11	-7.83999026798458e-13	5.27659402323167e-13	-1.93095044040392e-15	1.06022485507869e-14	2.39468241541460e-16	2.35635099394361e-16	1.59928182719681e-17	-2.18276049085634e-18	7.61309080476955e-18	-5.75995136153232e-18	6.42273009718928e-18	-3.76342196026906e-18	3.36541047793744e-18	-1.33332353665351e-18	1.67719489449905e-18	-9.33731224884839e-19	8.92188919785125e-19	-2.03486727994071e-19	3.43656223954699e-19	-5.21252467375950e-20	-1.70657538095888e-19	2.06810884573447e-19	2.15125685719798e-22
0.000878369400544379	0.00235489414214248	0.000313467605615781	4.37748365656546e-05	6.24382082156509e-06	9.47648946317891e-07	1.49037991985766e-07	2.43689444799655e-08	4.09151355884178e-09	7.04374468281463e-10	1.23537603183905e-10	2.20299009146941e-11	3.97944611602614e-12	7.26908230412570e-13	1.33958322059003e-13	2.48702686794805e-14	4.64388307007235e-15	8.72730964691379e-16	1.62371016822007e-16	3.08660047381872e-17	7.76817249064699e-18	5.06764913989677e-20	-1.80713939751349e-18	9.41259685736169e-19	1.25630402320336e-18	-9.03949377620354e-19	-1.46859815800938e-18	1.02901632066605e-19	1.22928613731059e-18	5.03449932995019e-19	-8.87095359906513e-19	-1.02948259559089e-18	0.00633922374176933	0.0203413863662351	0.000745917552410437	6.85508122574774e-05	5.31939981105397e-06	6.90428392034160e-07	7.76564459724243e-08	1.14229479380278e-08	1.55176218874152e-09	2.43984523260494e-10	3.68993921861166e-11	6.06712966402654e-12	9.80267547534994e-13	1.66461754805675e-13	2.80736160828294e-14	4.88147151755154e-15	8.45874952515875e-16	1.49182098974856e-16	2.83750669926650e-17	5.11556269955516e-18	2.16783708972765e-18	7.32452824115723e-19	-6.07618698365707e-19	-4.78889282751722e-19	-1.48117936403509e-18	-3.29805450434299e-19	-2.09660073031983e-19	-2.08817573488454e-19	-3.09448037128807e-19	-7.95893840613395e-20	1.51472631859182e-19	1.76049024174120e-19	0.000414549027665153	0.00157473236574635	-5.10939623994346e-05	9.27322699085722e-06	-4.70602322013415e-07	9.58188737215024e-08	-4.98246847581568e-09	1.32684686707817e-09	-5.60634385059969e-11	2.23834853040489e-11	-5.40734386869556e-13	4.38305206363389e-13	2.75523709008888e-17	9.66184711599541e-15	2.67924617709694e-16	2.35746897863875e-16	1.22201517490142e-17	6.24529412706379e-18	1.50179942933439e-18	-9.04793666837338e-19	9.18777325923981e-19	-4.72219640896923e-19	2.38987389560568e-19	-8.40438527599539e-20	-1.81182465048565e-19	8.75160654840539e-20	-3.60187665539485e-20	-1.87035057703226e-20	1.61835275847320e-21	-4.65647345359435e-20	4.85541111303572e-20	4.56292247096121e-22
9.99963985149122e-05	0.000313467605615781	0.000594806456471243	9.70225098556009e-05	1.56687282254418e-05	2.50724667495828e-06	4.18036123683266e-07	7.12295110764073e-08	1.24844988326086e-08	2.22922836131858e-09	4.05526546656049e-10	7.47720239295256e-11	1.39575229734610e-11	2.62978221246261e-12	4.99506497303725e-13	9.54636914195638e-14	1.83386835426530e-14	3.53610502795287e-15	6.83692043173118e-16	1.32499573217187e-16	2.57358196793054e-17	4.98645264824472e-18	9.69136780379791e-19	3.49642930226367e-19	2.77463588625761e-19	-4.85614900528958e-20	-5.70108436695554e-20	1.45984577072156e-19	1.31653207953962e-19	-5.77832253187605e-20	-8.27085468051921e-20	3.91448490710986e-20	0.000690704560344890	0.00220132231921128	0.00496748358526578	0.000227262336988129	2.41571432378538e-05	2.12645922668161e-06	3.02042623373953e-07	3.70325691732860e-08	5.82273080879657e-09	8.44067791973401e-10	1.40003605167197e-10	2.23025870925679e-11	3.83509745880907e-12	6.47033863216380e-13	1.14196364062382e-13	1.99854160283091e-14	3.59269184674128e-15	6.44281847587289e-16	1.16721318494085e-16	2.12211447085378e-17	3.55247647998720e-18	7.99793707031962e-19	3.08163215918726e-19	6.29711408585122e-21	1.07354524360728e-19	1.18780758778659e-19	1.40456018367093e-19	-6.68100331204423e-21	-1.54840567459712e-20	1.92116100120946e-20	2.91347475282311e-20	4.57429976962658e-21	4.66963225327145e-05	0.000142138733962728	0.000380042952388989	-1.46761220809000e-05	3.18515152820322e-06	-1.75582948007684e-07	4.05971293959890e-08	-2.18988095831876e-09	6.54224145192095e-10	-2.73976876304202e-11	1.24430688926027e-11	-2.69998889537685e-13	2.69259317963401e-13	1.13905110718856e-15	6.46849839782716e-15	2.14405673398419e-16	1.68832991850276e-16	1.08034622604817e-17	4.52463317714992e-18	5.63712115566143e-19	-3.08422977759517e-20	1.35461156733822e-19	-4.21218123068891e-20	2.08824789507016e-20	-1.64224143247145e-20	2.65428813057192e-20	4.88755011166423e-21	-9.34549347768937e-21	4.14795152833270e-21	1.35391729149513e-21	1.25972068958878e-22	4.89154184808304e-22
1.23094771579818e-05	4.37748365656546e-05	9.70225098556009e-05	0.000150494581120796	2.83555930012572e-05	5.12735957640291e-06	9.01798216076793e-07	1.62861883384067e-07	2.97560045138429e-08	5.54665453575372e-09	1.04675811455549e-09	2.00202062924340e-10	3.86460636797080e-11	7.52510503614228e-12	1.47445901183983e-12	2.90470510234483e-13	5.74441606533717e-14	1.13950222278023e-14	2.26512276122386e-15	4.50918761720976e-16	8.97097612165539e-17	1.78308236849291e-17	3.63314299425226e-18	8.59772168008683e-19	2.92820957691690e-19	1.33099026437164e-20	-4.94405703265595e-20	7.15925157332772e-20	1.25265563235404e-19	2.77058560749398e-20	-9.40510696054548e-20	-5.99229770898681e-20	8.15109265691194e-05	0.000294943593047895	0.000662471293629776	0.00121392465225686	6.53419982460249e-05	7.77989784255310e-06	7.61134290782393e-07	1.16677571707809e-07	1.54326912430052e-08	2.57370828775221e-09	3.95625926036413e-10	6.88843213643010e-11	1.15099230005820e-11	2.06279181254374e-12	3.62323660538151e-13	6.62936886722831e-14	1.20123399922615e-14	2.23072752024656e-15	4.12791767891875e-16	7.73043765519871e-17	1.44257554815899e-17	2.78068384545922e-18	9.66006183426514e-19	2.03042288018530e-19	3.26624621034772e-19	1.31373983236287e-19	1.49271842309657e-19	3.93236768257653e-20	6.47487212817371e-21	3.01655496587701e-21	1.71773992219010e-20	1.29873156876964e-20	5.35630525221040e-06	1.97256721751749e-05	4.22368249665464e-05	9.17750811641715e-05	-3.96786503919617e-06	9.99460524222832e-07	-5.84908486774848e-08	1.51831390404154e-08	-8.37574822279750e-10	2.79663933529983e-10	-1.14398836706422e-11	5.93107906733427e-12	-1.11067380076152e-13	1.40775608814862e-13	1.24287428070703e-15	3.66539739708096e-15	1.42239185891467e-16	1.02992597573246e-16	7.04931569334090e-18	3.09635046685127e-18	2.40467478607683e-19	1.46014005847576e-19	5.62309931732174e-21	2.64991233946940e-20	1.64385092249296e-21	1.73573924385014e-20	6.57774467185588e-21	-9.91312967460366e-22	2.42583650173556e-21	-2.41806100494575e-21	2.39807481365080e-21	5.24898004713373e-22
1.66626825007045e-06	6.24382082156509e-06	1.56687282254418e-05	2.83555930012572e-05	3.81451951017977e-05	8.03681061924071e-06	1.59420692532334e-06	3.03859323124839e-07	5.88285083979984e-08	1.14345942248247e-08	2.25277388085431e-09	4.47068771070314e-10	8.95253185387004e-11	1.80293528891458e-11	3.65116672932912e-12	7.42070037864405e-13	1.51283128521237e-13	3.08975377900320e-14	6.31832890030890e-15	1.29256710518171e-15	2.64452065071907e-16	5.40840003431941e-17	1.10431793658153e-17	2.27097038607271e-18	5.10414693599959e-19	1.14638011727531e-19	8.07190835391778e-21	8.63807109252092e-21	1.81797064320638e-20	4.96331795459955e-21	-1.28915675158197e-20	-6.98828197597955e-21	1.08145523581448e-05	4.03699792183315e-05	0.000102908212282684	0.000188102673513788	0.000296868542066374	1.82082592730902e-05	2.37974955811757e-06	2.55126396894901e-07	4.17826057680618e-08	5.91463101906736e-09	1.03985808997281e-09	1.68639898628392e-10	3.06971618695946e-11	5.36107392017095e-12	9.98448173174111e-13	1.82109549191819e-13	3.44664622827867e-14	6.45456560854648e-15	1.23518172984671e-15	2.35069018286325e-16	4.53628359599398e-17	8.72740477811685e-18	1.78363822138828e-18	3.49406271721158e-19	1.28308878370423e-19	3.84702582254048e-20	4.03085039106021e-20	1.16414568932916e-20	-1.28928227347589e-21	-1.73710229883163e-21	1.74934882981483e-21	1.25935196977441e-21	7.10255894788351e-07	2.62504090394190e-06	6.80838582250016e-06	1.18419031015507e-05	2.21767421820729e-05	-1.03672425061496e-06	2.97761456923553e-07	-1.81891559860746e-08	5.26225135901596e-09	-2.93210501170226e-10	1.09258566638392e-10	-4.29980725057093e-12	2.56064008711571e-12	-3.90454998530829e-14	6.62464753947008e-14	9.17191901189442e-16	1.86069602726688e-15	8.34719702283459e-17	5.59079412193094e-17	4.17775181949011e-18	1.77876889744540e-18	1.75653288907065e-19	7.04082834133729e-20	3.76880094156083e-21	5.83200038790196e-21	3.04053168045492e-21	1.51264859151968e-21	1.31397760162808e-21	-8.16357573207116e-22	2.07238145813331e-22	-3.79975380121289e-22	3.01193433467074e-22
2.38490769785226e-07	9.47648946317891e-07	2.50724667495828e-06	5.12735957640291e-06	8.03681061924071e-06	9.68650630928193e-06	2.23557688217492e-06	4.79637721205474e-07	9.80507961154841e-08	2.01901452523358e-08	4.14896366398401e-09	8.59578815002213e-10	1.78637644333436e-10	3.73227480370313e-11	7.81825464818097e-12	1.64243798698409e-12	3.45479650746408e-13	7.27427793955106e-14	1.53163902260662e-14	3.22373408945378e-15	6.77820679127158e-16	1.42325151632878e-16	2.98326336086034e-17	6.23927090634031e-18	1.31033254956993e-18	2.81136768480143e-19	4.93036815936487e-20	4.86421571137390e-21	4.46615734158765e-21	6.80690469352483e-21	-2.83252048458537e-21	-6.69503993023591e-21	1.51116048043048e-06	6.01016231292641e-06	1.58184286272484e-05	3.28016040059230e-05	5.17542295016510e-05	7.26562468612481e-05	4.97654221114330e-06	7.04105748631231e-07	8.18650377228067e-08	1.42137589210889e-08	2.13983230770589e-09	3.94660037435929e-10	6.72413317525748e-11	1.27524302974358e-11	2.32080079561036e-12	4.48031225250730e-13	8.46642632722960e-14	1.65430322488257e-14	3.19596231433764e-15	6.29403088520790e-16	1.23169859709240e-16	2.43713793499477e-17	4.80478294106648e-18	9.50211822278388e-19	1.92997338265036e-19	3.91579728362641e-20	1.19891340879941e-20	2.91494993559874e-21	-2.87951697314750e-21	-2.62000158205545e-21	-4.15043982351154e-22	4.84510446174797e-22	9.79914049627076e-08	3.90882628301794e-07	1.01782748024910e-06	2.14678565596373e-06	3.21723131386812e-06	5.36250336866169e-06	-2.64822876369893e-07	8.57741443957906e-08	-5.39576244809327e-09	1.73198752480223e-09	-9.63649204144492e-11	4.00907030072150e-11	-1.49276121975428e-12	1.03063000559106e-12	-1.16152519690975e-14	2.89074088233866e-14	5.57107732365719e-16	8.72338235916182e-16	4.46424140217921e-17	2.79541067498439e-17	2.27569321911095e-18	9.40750734182350e-19	9.96905033480508e-20	3.47617930613094e-20	2.01793775686859e-21	3.27926715968791e-21	-8.67286426151693e-22	1.71727810017967e-21	-1.27902670230659e-21	2.24969365360236e-22	-3.77770310972550e-22	2.07527897771844e-22
3.60045307884551e-08	1.49037991985766e-07	4.18036123683266e-07	9.01798216076793e-07	1.59420692532334e-06	2.23557688217492e-06	2.46455849810045e-06	6.14238959184231e-07	1.41064563919669e-07	3.06844737266700e-08	6.67833601486832e-09	1.44357318228216e-09	3.13200191292470e-10	6.79229580185239e-11	1.47621495673950e-11	3.20825767920332e-12	6.97593151751175e-13	1.51565327006095e-13	3.29026547876953e-14	7.13106156817850e-15	1.54267790874250e-15	3.32943928549537e-16	7.16751450962139e-17	1.53844366877768e-17	3.29234465142234e-18	7.04678207122426e-19	1.48031348010570e-19	3.03464527200009e-20	6.45488019784992e-21	2.51675000866626e-21	-1.17728790644126e-21	-2.42696132739464e-21	2.24044190142028e-07	9.23320233471701e-07	2.58922191082527e-06	5.54816357052449e-06	9.92662253731390e-06	1.39632807355467e-05	1.77966717790779e-05	1.34258245532924e-06	2.03565994620512e-07	2.54658678399822e-08	4.65926348479925e-09	7.42167606474806e-10	1.43017785197848e-10	2.55084831956751e-11	5.02574203554693e-12	9.50613376527493e-13	1.89810378542225e-13	3.70879064773106e-14	7.46884018698889e-15	1.48619461479159e-15	3.00791289436946e-16	6.04443011076653e-17	1.22609798974430e-17	2.47376125130139e-18	5.01516473978560e-19	1.01316971384363e-19	2.07324209314154e-20	3.94071280512837e-21	-8.47907548751519e-22	-8.25634010366439e-22	-5.75661323236369e-23	2.21486378278584e-22	1.44572475348419e-08	5.93123941081209e-08	1.66758064882912e-07	3.53263257248907e-07	6.42676170394597e-07	8.57120967606617e-07	1.29763231868045e-06	-6.65320469550935e-08	2.41345240630121e-08	-1.54555345136537e-09	5.49129250350941e-10	-3.01692365151366e-11	1.40440769511327e-11	-4.85246820466701e-13	3.93553094361251e-13	-2.67422841455239e-15	1.19122492312839e-14	2.99043149019603e-16	3.84824986114714e-16	2.22403975841520e-17	1.31127824465110e-17	1.15751011739206e-18	4.65912334691708e-19	5.34140980405213e-20	1.66897446629889e-20	2.63807099330151e-21	4.25728062121583e-22	5.22716442299830e-22	-4.06431951794675e-22	8.12240312046643e-23	-1.45873037613057e-22	8.37992216647286e-23
5.63952560111469e-09	2.43689444799655e-08	7.12295110764073e-08	1.62861883384067e-07	3.03859323124839e-07	4.79637721205474e-07	6.14238959184231e-07	6.28338722648073e-07	1.67341024826560e-07	4.08120985218607e-08	9.38696923036191e-09	2.14851116719732e-09	4.86474720382313e-10	1.10142764598456e-10	2.48518025183590e-11	5.60406934419985e-12	1.26075488404731e-12	2.83178391278062e-13	6.34398733674477e-14	1.41768507116261e-14	3.15829069297760e-15	7.01360655094091e-16	1.55198626475941e-16	3.42164315559705e-17	7.51430297884865e-18	1.64444377490462e-18	3.57454803086909e-19	7.76218146003568e-20	1.62420863339862e-20	3.27466721403022e-21	5.88996148855214e-22	3.56992908438705e-22	3.43932981519923e-08	1.48332622023955e-07	4.31211100009162e-07	9.84517462304954e-07	1.82175590950321e-06	2.90457782133553e-06	3.71780042687177e-06	4.36298858492617e-06	3.58899779092064e-07	5.78704310634676e-08	7.74069033918674e-09	1.48518048830046e-09	2.49248608481569e-10	5.00150758431296e-11	9.31012651299898e-12	1.90084731151057e-12	3.72838235580361e-13	7.68506489109706e-14	1.54993364027668e-14	3.21200932086128e-15	6.57397601433954e-16	1.36556276248429e-16	2.81465403229145e-17	5.84575226705862e-18	1.20675142076358e-18	2.50051713169464e-19	5.15436234645386e-20	1.04153969113689e-20	1.31614546019101e-21	6.37694690218351e-24	-6.42503063822737e-23	-7.34994403438704e-23	2.19945353716076e-09	9.48656080875878e-09	2.74412883949394e-08	6.27916134277302e-08	1.14784373965962e-07	1.86023501001640e-07	2.25355462105800e-07	3.14245381465969e-07	-1.64948217982294e-08	6.67478544614260e-09	-4.30644920493397e-10	1.69248391069731e-10	-9.07760151017171e-12	4.74722649632536e-12	-1.48622718092955e-13	1.44241271065466e-13	-2.63405118312393e-16	4.69262371371454e-15	1.47025684167621e-16	1.61769578712458e-16	1.04655261411372e-17	5.84543571160401e-18	5.57227666507614e-19	2.19002880298898e-19	2.62893197987947e-20	8.64102181244871e-21	1.04157952818956e-21	4.83690317274835e-22	-1.34958752420828e-22	8.64306991296919e-23	-1.02645157640157e-22	3.38395476987074e-23
9.13093210282367e-10	4.09151355884178e-09	1.24844988326086e-08	2.97560045138429e-08	5.88285083979984e-08	9.80507961154841e-08	1.41064563919669e-07	1.67341024826560e-07	1.60535537840813e-07	4.53189684786383e-08	1.16638213496509e-08	2.82226828584404e-09	6.76476554178819e-10	1.59880820876491e-10	3.76619583114360e-11	8.81838211718978e-12	2.05858917653430e-12	4.78459091526282e-13	1.10817867685566e-13	2.55586308954159e-14	5.87127444325611e-15	1.34277680670413e-15	3.05748323825542e-16	6.92944210584773e-17	1.56314015785501e-17	3.50936009821595e-18	7.83726916859609e-19	1.74265677572151e-19	3.83829131604361e-20	8.40261993851632e-21	1.81604907905671e-21	4.71287135123470e-22	5.46842225068664e-09	2.44180729718389e-08	7.42957254137694e-08	1.75925323447898e-07	3.46866063056462e-07	5.72451753365928e-07	8.30126489574803e-07	9.80622713168103e-07	1.07061436037178e-06	9.53034946653881e-08	1.62442519258421e-08	2.31144183893719e-09	4.63228559682773e-10	8.16132075074513e-11	1.70046510065681e-11	3.29487211019779e-12	6.95610257039101e-13	1.41200530291909e-13	2.99941295011307e-14	6.23402823749763e-15	1.32764223017938e-15	2.79127510314142e-16	5.94430566836513e-17	1.25537053625998e-17	2.66753712289561e-18	5.63431562919309e-19	1.19268016111487e-19	2.50680161162806e-20	5.05592370358538e-21	9.86345049970202e-22	1.83141657598242e-22	1.65455298989028e-23	3.47623757799591e-10	1.54818200504361e-09	4.70935228011690e-09	1.10909815315372e-08	2.19080453535728e-08	3.56927289074419e-08	5.25919923796911e-08	5.86977516833208e-08	7.61622842924980e-08	-4.04334719559797e-09	1.82204189386648e-09	-1.17273240036500e-10	5.10271032683766e-11	-2.63939492840077e-12	1.55993527469367e-12	-4.28984568168999e-14	5.11571230887722e-14	1.85929350214840e-16	1.78250875431927e-15	6.76399483728309e-17	6.53864647025617e-17	4.69844754843812e-18	2.49979400002304e-18	2.56216087123654e-19	9.84801065523107e-20	1.26907981432052e-20	3.92462428677331e-21	6.28754718510481e-22	1.12806093129183e-22	4.55811929790167e-23	-2.10222909629847e-23	9.33945563602840e-24
1.51565151562883e-10	7.04374468281463e-10	2.22922836131858e-09	5.54665453575372e-09	1.14345942248247e-08	2.01901452523358e-08	3.06844737266700e-08	4.08120985218607e-08	4.53189684786383e-08	4.11067422353947e-08	1.22217040830354e-08	3.30253521980884e-09	8.37121815268884e-10	2.09387873978619e-10	5.15000396322332e-11	1.25892437865699e-11	3.05202860393531e-12	7.36110910356906e-13	1.76442403844380e-13	4.20748927737531e-14	9.97620971301237e-15	2.35280902831689e-15	5.51769659264582e-16	1.28686424190830e-16	2.98430869261374e-17	6.88204531431510e-18	1.57792988200373e-18	3.59798617780871e-19	8.15438473317161e-20	1.83581503343220e-20	4.08465181943682e-21	9.01134057233243e-22	8.90391974114281e-10	4.12947116191920e-09	1.30124244666522e-08	3.22535481761416e-08	6.59839037791274e-08	1.16036404954536e-07	1.74323873697028e-07	2.33185594795192e-07	2.56870842171940e-07	2.62973515346502e-07	2.51824837548592e-08	4.51544579037041e-09	6.80633277805473e-10	1.42003301259226e-10	2.61843345532149e-11	5.65097906296382e-12	1.13712909754518e-12	2.47770115150408e-13	5.19566146633050e-14	1.13567991556239e-14	2.42905782383831e-15	5.30959734843074e-16	1.14538764682854e-16	2.49814481645914e-17	5.40046027586585e-18	1.17325031467157e-18	2.53181768267870e-19	5.46883470420563e-20	1.16710871705590e-20	2.48280606661015e-21	5.20143546969776e-22	1.00930631829767e-22	5.61691947311960e-11	2.60355249173881e-10	8.17983242509564e-10	2.02630548114876e-09	4.12109022660856e-09	7.25775606657869e-09	1.07560018988192e-08	1.46138117896611e-08	1.51838913511085e-08	1.84751230452471e-08	-9.80974167786935e-10	4.92343020710041e-10	-3.13055905421683e-11	1.51162270526293e-11	-7.43867142412390e-13	5.01000515335867e-13	-1.15868367782680e-14	1.76627820905103e-14	1.69283922411959e-16	6.57088376361867e-16	2.95296369309912e-17	2.55822415477197e-17	2.02807447756459e-18	1.03252858953955e-18	1.13351044384037e-19	4.27869735448515e-20	5.76536128197600e-21	1.80602408383837e-21	2.68295711099061e-22	7.88564891320268e-23	7.77224701853889e-24	4.24567345334849e-24
