2.57129422995783e-11	1.23537604811432e-10	4.05526546537459e-10	1.04675811103034e-09	2.25277386802521e-09	4.14896362619265e-09	6.67833591463645e-09	9.38696898375206e-09	1.16638207694936e-08	1.22217027260993e-08	1.05502582277112e-08	3.28634417483992e-09	9.28389400554596e-10	2.45563830577672e-10	6.36251568024795e-11	1.52211144922860e-11	1.48267483611176e-10	7.10645943284149e-10	2.32617471719717e-09	5.97308218003547e-09	1.27929235764520e-08	2.33534114614593e-08	3.73855478287807e-08	5.18539383408819e-08	6.46480598348551e-08	6.69376530772183e-08	6.46620272238205e-08	6.62959126637758e-09	1.24558485651755e-09	1.98109803832449e-10	4.27174077391532e-11	7.68044514903141e-12	9.29450849960064e-12	4.44760265882077e-11	1.45460206518544e-10	3.72276800696311e-10	7.96584667298143e-10	1.44498131291942e-09	2.31569070156815e-09	3.16616633280320e-09	4.00773570527783e-09	3.90750957787723e-09	4.48575532500764e-09	-2.35649910657294e-10	1.31973206730107e-10	-8.21013768451778e-12	4.40228482742106e-12	-2.13967516799417e-13
4.43751990444563e-12	2.20298998448376e-11	7.47720182549468e-11	2.00202042892375e-10	4.47068708418586e-10	8.59578642106666e-10	1.44357275328486e-09	2.14851019103569e-09	2.82226620546724e-09	3.30253094425737e-09	3.28634417483992e-09	2.71434059193094e-09	8.81916910693056e-10	2.59423880158412e-10	7.10444398517915e-11	1.78598294775253e-11	2.50972491526062e-11	1.24419075695881e-10	4.20979801615058e-10	1.12306424767604e-09	2.49252172083386e-09	4.76416453226734e-09	7.92068381587525e-09	1.17069035005911e-08	1.51470278359570e-08	1.77404342506758e-08	1.73743625526900e-08	1.59174901984008e-08	1.74046929737743e-09	3.41372107418526e-10	5.68074033002476e-11	1.18523548338302e-11	1.56218843849862e-12	7.74016380246227e-12	2.61393916715084e-11	6.96533088052002e-11	1.54025747315308e-10	2.94027578688212e-10	4.85531621349562e-10	7.18107925211012e-10	9.15255286389966e-10	1.08788869825501e-09	1.00164478903761e-09	1.09021097849794e-09	-5.60452636940356e-11	3.51403214297211e-11	-2.12693187848746e-12	1.19801359794823e-12
7.77217603017715e-13	3.97943741223136e-12	1.39574946592307e-11	3.86459652343655e-11	8.95250212762448e-11	1.78636859732448e-10	3.13198340432210e-10	4.86470754116777e-10	6.76468709746514e-10	8.37107230942906e-10	9.28389400554596e-10	8.81916910693056e-10	7.00027480568457e-10	2.36202148603502e-10	7.16832554382083e-11	1.89028991057800e-11	4.31171625201995e-12	2.20486890855039e-11	7.71728325968996e-11	2.12854668610640e-10	4.90870446937760e-10	9.72532371048595e-10	1.69318178802387e-09	2.60018291196662e-09	3.58508066748695e-09	4.36140591187775e-09	4.82879271043167e-09	4.49597642409242e-09	3.92280583148525e-09	4.55650116045887e-10	9.24614803374263e-11	1.48787428381310e-11	2.66673304355286e-13	1.36234875493824e-12	4.76448491814046e-12	1.31124708687406e-11	3.01956601094771e-11	5.95869067947837e-11	1.03573452977890e-10	1.57908983136395e-10	2.17780807646212e-10	2.60801021778442e-10	2.92907320105472e-10	2.55988216094835e-10	2.65229063937513e-10	-1.32056471055054e-11	9.26844965423157e-12	-5.69614394067807e-13
1.37749583587388e-13	7.26877072338171e-13	2.62964093319214e-12	7.52461997367187e-12	1.80279423724429e-11	3.73191703529477e-11	6.79148830815941e-11	1.10126301347236e-10	1.59850147263219e-10	2.09334961530556e-10	2.45563830577672e-10	2.59423880158412e-10	2.36202148603502e-10	1.80687992769973e-10	6.25535854002125e-11	1.80381113964598e-11	7.49146125666109e-13	3.95114742010324e-12	1.42672792617534e-11	4.07119682271891e-11	9.70883227341008e-11	1.99898830933586e-10	3.60843014463829e-10	5.80348483109835e-10	8.31745529025855e-10	1.07824204965283e-09	1.24100196325276e-09	1.30532077763040e-09	1.16009862631693e-09	9.67067914798204e-10	1.17832189810182e-10	2.27622545480656e-11	4.60215348233932e-14	2.42638802313142e-13	8.75084743164307e-13	2.49441159417080e-12	5.93392332123826e-12	1.21964817115614e-11	2.19211913663938e-11	3.51870676958750e-11	5.00435801129758e-11	6.48655826214114e-11	7.34397275869949e-11	7.83213387555695e-11	6.52382721518677e-11	6.45428427073497e-11	-3.12950567417860e-12	2.25305422724281e-12
2.46296384570177e-14	1.33784489237122e-13	4.98791168196976e-13	1.47207478673749e-12	3.64446864842909e-12	7.80188449902425e-12	1.47266398564814e-11	2.47825209121981e-11	3.75390734635166e-11	5.13002918635713e-11	6.36251568024795e-11	7.10444398517915e-11	7.16832554382083e-11	6.25535854002125e-11	4.57578545502523e-11	1.47010511338951e-11	1.31274391801596e-13	7.13074863832394e-13	2.65578261907223e-12	7.81824882910415e-12	1.92883918663757e-11	4.10674182957821e-11	7.70305865340476e-11	1.28449821434727e-10	1.92751443487404e-10	2.59728035427991e-10	3.18357747960345e-10	3.48105420602232e-10	3.48875936521654e-10	2.96317993785788e-10	2.35735139861106e-10	2.68926587426142e-11	8.01242259911831e-15	4.35055942777792e-14	1.61940360349321e-13	4.76037914415056e-13	1.17289036186925e-12	2.49039483734778e-12	4.66184675044372e-12	7.73755114037113e-12	1.15842609363558e-11	1.54831492982312e-11	1.89680786632191e-11	2.03879934682302e-11	2.07090406320336e-11	1.64588402259821e-11	1.55452932330679e-11	-8.65900061370890e-13
4.32545318206577e-15	2.39839006823893e-14	9.18387952500604e-14	2.78762616378169e-13	7.10250524869365e-13	1.56731886789445e-12	3.05124797247731e-12	5.30956196171535e-12	8.31839869994290e-12	1.18148348308437e-11	1.52211144922860e-11	1.78598294775253e-11	1.89028991057800e-11	1.80381113964598e-11	1.47010511338951e-11	9.35575054418171e-12	2.27069330524650e-14	1.25492366643487e-13	4.80221152521953e-13	1.45529994110063e-12	3.69627940070033e-12	8.12243818555373e-12	1.57143641072031e-11	2.71485600988856e-11	4.21027407794122e-11	5.91724775113111e-11	7.50689052816233e-11	8.69346492468256e-11	9.00047812537181e-11	8.53572445537330e-11	6.83072933144927e-11	5.00694536152960e-11	1.38128021506070e-15	7.61227030761515e-15	2.91107445703068e-14	8.81513141436522e-14	2.23517946760613e-13	4.90409920557127e-13	9.45932877970902e-13	1.63046325865092e-12	2.51594080219487e-12	3.52664548699297e-12	4.43583325844741e-12	5.13192227659272e-12	5.22047675987106e-12	5.01061255672350e-12	3.77038623024423e-12	3.19596983674370e-12
0.0833503815691219	0.00633922374286890	0.000690704560464626	8.15109265832612e-05	1.08145523599298e-05	1.51116048041834e-06	2.24044190216309e-07	3.43932984294092e-08	5.46842211378250e-09	8.90391763666277e-10	1.48267483611176e-10	2.50972491526062e-11	4.31171625201995e-12	7.49146125666109e-13	1.31274391801596e-13	2.27069330524650e-14	0.744931966618624	0.00564001896190825	0.000927634456876556	4.85720926244918e-05	7.40797619542610e-06	6.54968961409647e-07	1.00132986402251e-07	1.15753220329289e-08	1.80733909523178e-09	2.43273948691170e-10	3.89316763844203e-11	5.74741990948196e-12	9.40962198585556e-13	1.47300743066766e-13	2.45532462678770e-14	3.84311969635620e-15	0.0584043606535256	-0.00242235987720236	0.000231308765247803	-1.50757884387996e-05	1.88098119084846e-06	-1.40913549259873e-07	2.15223538323769e-08	-1.64615147333415e-09	3.05906635763922e-10	-2.18788740216132e-11	5.07478066338159e-12	-3.08730255216448e-13	9.47108650578842e-14	-4.26726245989221e-15	1.93035273807457e-15	-5.07512771618880e-17
0.00212211902801090	0.0203413863697628	0.00220132231959296	0.000294943593099057	4.03699792253566e-05	6.01016231395685e-06	9.23320233678896e-07	1.48332622029264e-07	2.44180729517574e-08	4.12947116453707e-09	7.10645943284149e-10	1.24419075695881e-10	2.20486890855039e-11	3.95114742010324e-12	7.13074863832394e-13	1.25492366643487e-13	0.00564001896190825	0.179504582395865	0.00196837486665636	0.000393772292453186	2.41094959229476e-05	4.09984352346973e-06	4.00586122688480e-07	6.61037465246984e-08	8.22085449778983e-09	1.36202459746561e-09	1.94156950397042e-10	3.26206543862010e-11	5.04793388817342e-12	8.61193117630526e-13	1.40144988458537e-13	2.34300502150867e-14	-0.000288408876889067	0.0141162876756563	-0.000827676088959375	9.73772791583874e-05	-7.31414295557308e-06	1.02748926958016e-06	-8.39664380219514e-08	1.39786526852253e-08	-1.13431054001593e-09	2.26382087932157e-10	-1.68477057612549e-11	4.17236051839726e-12	-2.59424281188645e-13	8.50825579434311e-14	-3.84372896825530e-15	1.83048263528286e-15
0.000159000825543171	0.000745917552539732	0.00496748358612717	0.000662471293744668	0.000102908212300504	1.58184286299856e-05	2.58922191126009e-06	4.31211100080287e-07	7.42957254371172e-08	1.30124244612890e-08	2.32617471719717e-09	4.20979801615058e-10	7.71728325968996e-11	1.42672792617534e-11	2.65578261907223e-12	4.80221152521953e-13	0.000927634456876556	0.00196837486665636	0.0432624016776372	0.000595292329964677	0.000136548186084966	9.46707997731177e-06	1.75868792202463e-06	1.87256496473105e-07	3.30116940585414e-08	4.38212784546999e-09	7.65639685398373e-10	1.15007202826282e-10	2.02023562340302e-11	3.26548986418424e-12	5.78174076077147e-13	9.43293457483782e-14	7.77647456367308e-05	-9.92950150509164e-05	0.00341254594720897	-0.000244930967105259	3.34795254200212e-05	-2.80549934771901e-06	4.34880051131842e-07	-3.82134751686610e-08	6.86548520602365e-09	-5.86143263822375e-10	1.24921818198077e-10	-9.61792924266357e-12	2.53476390413752e-12	-1.60289720675054e-13	5.60735561147858e-14	-2.51863767327085e-15
1.05305976293209e-05	6.85508122693197e-05	0.000227262337027550	0.00121392465246739	0.000188102673546408	3.28016040116137e-05	5.54816357148957e-06	9.84517462476487e-07	1.75925323477236e-07	3.22535481751529e-08	5.97308218003547e-09	1.12306424767604e-09	2.12854668610640e-10	4.07119682271891e-11	7.81824882910415e-12	1.45529994110063e-12	4.85720926244918e-05	0.000393772292453186	0.000595292329964677	0.0104286028280453	0.000169844680044337	4.32477976306589e-05	3.32725845797517e-06	6.65774633409558e-07	7.64621696073374e-08	1.42877279911378e-08	2.01196255737220e-09	3.68855120928662e-10	5.81418597537197e-11	1.06408286350974e-11	1.78883580060793e-12	3.16519974633472e-13	2.08390487991700e-06	3.28886926561389e-05	-2.95945740766053e-05	0.000825130044643476	-6.83409037349746e-05	1.05103138691364e-05	-9.62549410107797e-07	1.62374421580258e-07	-1.51800244379904e-08	2.92120970482756e-09	-2.60643911792624e-10	5.90570032119712e-11	-4.68053077454381e-12	1.30930170363713e-12	-8.38461061414803e-14	3.03639109548172e-14
1.22395900300083e-06	5.31939981196116e-06	2.41571432420231e-05	6.53419982573532e-05	0.000296868542117866	5.17542295106283e-05	9.92662253903569e-06	1.82175590981859e-06	3.46866063114402e-07	6.59839037786511e-08	1.27929235764520e-08	2.49252172083386e-09	4.90870446937760e-10	9.70883227341008e-11	1.92883918663757e-11	3.69627940070033e-12	7.40797619542610e-06	2.41094959229476e-05	0.000136548186084966	0.000169844680044337	0.00251435531804127	4.69511457900856e-05	1.30017444047282e-05	1.09463731345443e-06	2.33503377352746e-07	2.87007443345974e-08	5.64940369039621e-09	8.39704741514320e-10	1.60865738322589e-10	2.65149403100326e-11	5.03338493060601e-12	8.45182042527786e-13	5.26963731849908e-07	1.02174649252935e-06	1.13618339376200e-05	-8.31274380086678e-06	0.000199551724544336	-1.84642755289111e-05	3.13099617758037e-06	-3.08928929904076e-07	5.61468331288198e-08	-5.53891722674844e-09	1.13507474790082e-09	-1.05255939739354e-10	2.52651855457908e-11	-2.05223789316876e-12	6.07614741842560e-13	-3.89767173901063e-14
1.24512087735321e-07	6.90428392137747e-07	2.12645922704883e-06	7.77989784390247e-06	1.82082592762490e-05	7.26562468738497e-05	1.39632807379680e-05	2.90457782183764e-06	5.72451753458355e-07	1.16036404941483e-07	2.33534114614593e-08	4.76416453226734e-09	9.72532371048595e-10	1.99898830933586e-10	4.10674182957821e-11	8.12243818555373e-12	6.54968961409647e-07	4.09984352346973e-06	9.46707997731177e-06	4.32477976306589e-05	4.69511457900856e-05	0.000606341334267292	1.27255103084967e-05	3.77839232565740e-06	3.44600885048708e-07	7.77487696507624e-08	1.01649562818015e-08	2.09715402357477e-09	3.27663285071903e-10	6.53625101845417e-11	1.12124923064398e-11	2.11701364354842e-12	3.61635320234364e-08	2.90077410351560e-07	3.96408078173877e-07	3.58467699113456e-06	-2.25981680634234e-06	4.82704428293499e-05	-4.88817830505189e-06	9.01324300645611e-07	-9.48092977135105e-08	1.84243481582663e-08	-1.90539376050449e-09	4.13899265066713e-10	-3.97010090530320e-11	1.00667058825163e-11	-8.34779177174204e-13	2.53215343700362e-13
1.69607743931730e-08	7.76564460060308e-08	3.02042623425277e-07	7.61134290917433e-07	2.37974955853110e-06	4.97654221200616e-06	1.77966717821634e-05	3.71780042751235e-06	8.30126489699128e-07	1.74323873637677e-07	3.73855478287807e-08	7.92068381587525e-09	1.69318178802387e-09	3.60843014463829e-10	7.70305865340476e-11	1.57143641072031e-11	1.00132986402251e-07	4.00586122688480e-07	1.75868792202463e-06	3.32725845797517e-06	1.30017444047282e-05	1.27255103084967e-05	0.000146252433861977	3.40329106445320e-06	1.07220808622168e-06	1.05119335891942e-07	2.49291935926490e-08	3.44967642823673e-09	7.42881951702437e-10	1.21575081882227e-10	2.51307016333064e-11	4.28674193372960e-12	6.69970229830417e-09	2.19104140734308e-08	1.23757948680440e-07	1.37688640099270e-07	1.07342196200288e-06	-6.01635691136609e-07	1.16789433904887e-05	-1.27605866502672e-06	2.53281020930461e-07	-2.81735471487859e-08	5.81956432593828e-09	-6.27519859884190e-10	1.43959996368253e-10	-1.42250992569330e-11	3.79776240716433e-12	-3.16513216062379e-13
2.14209219900146e-09	1.14229479342463e-08	3.70325691812608e-08	1.16677571728758e-07	2.55126396938874e-07	7.04105748752514e-07	1.34258245555934e-06	4.36298858567063e-06	9.80622713286167e-07	2.33185594612816e-07	5.18539383408819e-08	1.17069035005911e-08	2.60018291196662e-09	5.80348483109835e-10	1.28449821434727e-10	2.71485600988856e-11	1.15753220329289e-08	6.61037465246984e-08	1.87256496473105e-07	6.65774633409558e-07	1.09463731345443e-06	3.77839232565740e-06	3.40329106445320e-06	3.52850140245398e-05	9.01511822069211e-07	2.98970177174970e-07	3.13186005568435e-08	7.76758126958757e-09	1.13301984164122e-09	2.53770373974835e-10	4.32710669330402e-11	8.84356556373451e-12	6.77455331559999e-10	4.39492014348470e-09	1.01470107673373e-08	4.65928670734281e-08	4.47803068177954e-08	3.10680931968775e-07	-1.57853917758808e-07	2.82635242946866e-06	-3.29716806460788e-07	6.99116300355541e-08	-8.17045836315442e-09	1.78550409197500e-09	-1.99830245147047e-10	4.82680258373156e-11	-4.89494274357729e-12	1.32809202635984e-12
3.17310987125522e-10	1.55176216216988e-09	5.82273081166628e-09	1.54326912445986e-08	4.17826057743627e-08	8.18650377349404e-08	2.03565994647359e-07	3.58899779120998e-07	1.07061436042617e-06	2.56870841697090e-07	6.46480598348551e-08	1.51470278359570e-08	3.58508066748695e-09	8.31745529025855e-10	1.92751443487404e-10	4.21027407794122e-11	1.80733909523178e-09	8.22085449778983e-09	3.30116940585414e-08	7.64621696073374e-08	2.33503377352746e-07	3.44600885048708e-07	1.07220808622168e-06	9.01511822069211e-07	8.51500931708164e-06	2.37118015702927e-07	8.22520699810072e-08	9.16188698516461e-09	2.36653577755363e-09	3.62570194497495e-10	8.40051623060012e-11	1.41637557618841e-11	1.16659695580257e-10	4.77261811401843e-10	2.18081827073759e-09	4.10523444128969e-09	1.62502957696994e-08	1.39400774410838e-08	8.77965697989568e-08	-4.09692955225835e-08	6.84153998721717e-07	-8.45306044547238e-08	1.90329594806675e-08	-2.32464409544978e-09	5.35406861019509e-10	-6.19507991389092e-11	1.56975077660657e-11	-1.60207185809534e-12
4.53293488361924e-11	2.43984526312741e-10	8.44067790637770e-10	2.57370828695913e-09	5.91463101822149e-09	1.42137589165706e-08	2.54658678189327e-08	5.78704309825312e-08	9.53034943586279e-08	2.62973514227777e-07	6.69376530772183e-08	1.77404342506758e-08	4.36140591187775e-09	1.07824204965283e-09	2.59728035427991e-10	5.91724775113111e-11	2.43273948691170e-10	1.36202459746561e-09	4.38212784546999e-09	1.42877279911378e-08	2.87007443345974e-08	7.77487696507624e-08	1.05119335891942e-07	2.98970177174970e-07	2.37118015702927e-07	2.05539145185245e-06	6.20320619226909e-08	2.23917228962065e-08	2.64154110339390e-09	7.08008154050817e-10	1.13228783733556e-10	2.57420553219833e-11	1.44996682095331e-11	8.73338023004355e-11	2.52371878085739e-10	9.37822384828169e-10	1.52693251746920e-09	5.38026100867758e-09	4.20626780948191e-09	2.43761762027984e-08	-1.05433306112581e-08	1.65649767602437e-07	-2.15381825569810e-08	5.12526046306049e-09	-6.51306202622164e-10	1.57596809614157e-10	-1.87831868301162e-11	4.80199349717955e-12
